1,0.001407,1,0
2,0.0011,2,0
3,0.000938,3,0
4,0.000882,4,0
5,0.000741,1,0
6,0.000853,2,0
7,0.000746,3,0
8,0.000906,4,0
9,0.000919,5,0
10,0.000654,1,0
11,0.000803,2,0
12,0.000817,3,0
13,0.000776,4,0
14,0.000894,5,0
15,0.000793,2,0
16,0.000812,3,0
17,0.00085,4,0
18,0.000892,5,0
19,0.012328,6,0
20,0.000845,2,0
21,0.000882,3,0
22,0.000901,4,0
23,0.000923,5,0
24,0.001043,6,0
25,0.00067,1,0
26,0.000928,2,0
27,0.000896,3,0
28,0.000892,4,0
29,0.000984,5,0
30,0.000759,2,0
31,0.000941,3,0
32,0.00094,4,0
33,0.000963,5,0
34,0.000893,6,0
35,0.000766,2,0
36,0.000831,3,0
37,0.000877,4,0
38,0.001017,5,0
39,0.000958,6,0
40,0.000836,3,0
41,0.000871,4,0
42,0.000946,5,0
43,0.000982,6,0
44,0.000946,7,0
45,0.000773,3,0
46,0.00086,4,0
47,0.001025,5,0
48,0.000949,6,0
49,0.000999,7,0
50,0.000631,1,0
51,0.000865,2,0
52,0.000945,3,0
53,0.000955,4,0
54,0.00095,5,0
55,0.000767,2,0
56,0.000914,3,0
57,0.000907,4,0
58,0.000873,5,0
59,0.001013,6,0
60,0.00071,2,0
61,0.000852,3,0
62,0.000875,4,0
63,0.000937,5,0
64,0.000915,6,0
65,0.000783,3,0
66,0.000959,4,0
67,0.000914,5,0
68,0.001016,6,0
69,0.000941,7,0
70,0.000798,3,0
71,0.000877,4,0
72,0.000944,5,0
73,0.000931,6,0
74,0.000994,7,0
75,0.000731,2,0
76,0.000827,3,0
77,0.000982,4,0
78,0.000937,5,0
79,0.000959,6,0
80,0.000809,3,0
81,0.000929,4,0
82,0.001002,5,0
83,0.001009,6,0
84,0.001068,7,0
85,0.000733,3,0
86,0.000817,4,0
87,0.000855,5,0
88,0.000958,6,0
89,0.001029,7,0
90,0.000862,4,0
91,0.000929,5,0
92,0.000959,6,0
93,0.000921,7,0
94,0.001005,8,0
95,0.000788,4,0
96,0.000941,5,0
97,0.00096,6,0
98,0.001002,7,0
99,0.001028,8,0
100,0.000558,1,0
101,0.00087,2,0
102,0.000964,3,0
103,0.00099,4,0
104,0.00087,5,0
105,0.000623,2,0
106,0.000692,3,0
107,0.00065,4,0
108,0.000703,5,0
109,0.000696,6,0
110,0.000568,2,0
111,0.000666,3,0
112,0.000695,4,0
113,0.00081,5,0
114,0.000686,6,0
115,0.000625,3,0
116,0.000842,4,0
117,0.000856,5,0
118,0.000965,6,0
119,0.000926,7,0
120,0.000792,3,0
121,0.000912,4,0
122,0.001012,5,0
123,0.000974,6,0
124,0.001009,7,0
125,0.000691,2,0
126,0.000838,3,0
127,0.000927,4,0
128,0.000918,5,0
129,0.000975,6,0
130,0.000775,3,0
131,0.000921,4,0
132,0.000964,5,0
133,0.000956,6,0
134,0.001061,7,0
135,0.000811,3,0
136,0.000859,4,0
137,0.000862,5,0
138,0.000956,6,0
139,0.001027,7,0
140,0.000811,4,0
141,0.00094,5,0
142,0.000887,6,0
143,0.001002,7,0
144,0.001013,8,0
145,0.000795,4,0
146,0.000932,5,0
147,0.000907,6,0
148,0.001062,7,0
149,0.001055,8,0
150,0.000644,2,0
151,0.000846,3,0
152,0.000893,4,0
153,0.000882,5,0
154,0.00094,6,0
155,0.000838,3,0
156,0.000933,4,0
157,0.000888,5,0
158,0.000918,6,0
159,0.000973,7,0
160,0.000744,3,0
161,0.000813,4,0
162,0.001074,5,0
163,0.000945,6,0
164,0.00088,7,0
165,0.00083,4,0
166,0.000931,5,0
167,0.001007,6,0
168,0.000971,7,0
169,0.001093,8,0
170,0.000795,4,0
171,0.00095,5,0
172,0.000959,6,0
173,0.000918,7,0
174,0.001008,8,0
175,0.000686,3,0
176,0.000949,4,0
177,0.000898,5,0
178,0.000891,6,0
179,0.001018,7,0
180,0.000836,4,0
181,0.000985,5,0
182,0.000994,6,0
183,0.000998,7,0
184,0.001007,8,0
185,0.000718,4,0
186,0.000943,5,0
187,0.000907,6,0
188,0.001034,7,0
189,0.001072,8,0
190,0.000864,5,0
191,0.000956,6,0
192,0.000886,7,0
193,0.001004,8,0
194,0.000972,9,0
195,0.000878,5,0
196,0.000958,6,0
197,0.001017,7,0
198,0.000995,8,0
199,0.000929,9,0
200,0.000608,2,0
-1, 1.27596,0 , 0
